webid,datetime,os,browser,response_time_ms,product,url
W_72,2019-08-19 04:50:31,win7,Mobile,1695,Fashion,https://ad.doubleclick.net/activity;dc_pre=CPSbtPnhoNYCFYn7ZAod7cwFog;src=2299144;type=e-cus110;cat=credi749;u10=0576853413;u20=125832920;u18=20C73196C512F020;ord=495467994
W_69,2019-08-19 04:50:43,vista,Firefox,5187,Shoes,https://static.ucshoppingcdn.com/web/library/blue-view/dist/blue-view/2.8.1/js/main.js
W_2,2019-08-19 04:51:28,win7,Firefox,4763,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/logon/assets/logon.css
W_64,2019-08-19 04:52:14,win7,Mobile,7702,Accessories,https://www.ucshopping.com/etc/designs/ucshopping-ux/css/img/checkmark.png
R_69,2019-08-19 04:52:23,win7,Mobile,1237,Fashion,https://static.ucshoppingcdn.com/content/dam/cpo-static/fonts/opensans-light.woff
W_51,2019-08-19 04:52:24,win7,Firefox,940,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/blue-ui/dist/blue-ui/js/main.js
W_35,2019-08-19 04:52:46,Mac,Chrome,5755,Sports,https://www.ucshopping.com/etc/designs/ucshopping-ux/favicon.ico
W_99,2019-08-19 04:53:05,win8,IE,1757,Accessories,https://resources.ucshopping.com/jpmcjs/poly-0.5.2/support/json3.js
R_65,2019-08-19 04:53:21,win8,IE,1681,Accessories,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/misc.json
R_22,2019-08-19 04:53:27,win7,Chrome,652,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/profile/js/main.js
W_12,2019-08-19 04:54:06,win8,Safari,2562,Fashion,https://stags.bluekai.com/site/51223
R_99,2019-08-19 04:55:02,linux,Mobile,785,Accessories,https://static.ucshoppingcdn.com/web/library/blue-vendor/dist/blue-vendor/2.8.1/js/main.js
S_82,2019-08-19 04:55:53,Mac,Mobile,3711,Shoes,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3.css
W_27,2019-08-19 04:56:10,linux,Safari,7490,Sports,https://static.ucshoppingcdn.com/web/library/blue-vendor/dist/blue-vendor/2.8.1/js/main.js
W_87,2019-08-19 04:56:24,win8,Chrome,6130,Accessories,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/clientlibs/chase-ux/js/dist/chase-ux.min.js
R_17,2019-08-19 04:56:35,xp,IE,5406,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/logon/extra/js/extra.js
W_69,2019-08-19 04:56:48,win7,Mobile,1709,Accessories,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_72,2019-08-19 04:56:54,win7,Chrome,7196,Sports,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/accounts.json
W_72,2019-08-19 04:57:44,win8,IE,4203,Sports,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/article-image/millennial-money-858x483.jpg
R_93,2019-08-19 04:57:49,linux,Chrome,6944,Fashion,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/boot.js
W_56,2019-08-19 04:58:07,win7,Chrome,3448,Sports,https://sites.ucshopping.com/apps/campaignmanagement/clientlibs/slotplacement/js/slotplacement.min.js
W_98,2019-08-19 04:58:37,xp,Chrome,3316,Accessories,https://i.liadm.com/s/31263
W_79,2019-08-19 04:59:03,win7,Firefox,6383,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/article-image/MakingSmartChoices_460x259.jpg
R_76,2019-08-19 04:59:09,linux,IE,5196,Sports,https://sites.ucshopping.com/content/services/structured-image/image.banner.jpg/XCRT/Native/Banner/2017/STATIC_AD-A50755_Banner_NativeBanner_Image_90x90.jpg
W_38,2019-08-19 04:59:44,win7,Chrome,5552,Accessories,https://rf15.ucshopping.com/activity
S_55,2019-08-19 04:59:52,linux,Chrome,6202,Fashion,https://rf15.ucshopping.com/activity
S_49,2019-08-19 04:59:54,xp,Firefox,2595,Sports,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/convoDeck.json
W_8,2019-08-19 05:00:15,win7,Chrome,2925,Sports,https://sites.ucshopping.com/services/campaignmanagement/clientconfig.slotplacementconfig.js
W_75,2019-08-19 05:01:55,win7,Chrome,2055,Fashion,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/main-ver.js
W_90,2019-08-19 05:02:15,Mac,Firefox,1496,Accessories,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/app.json
W_37,2019-08-19 05:02:44,win7,Mobile,4289,Sports,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/app.json
W_42,2019-08-19 05:02:48,nt,Chrome,3546,Fashion,https://sites.ucshopping.com/services/creatives/private/native-dynamic-ads.json/content/Creatives/Private/NativeBanner/2017/Card/Multi-Card/50755_static_augustincomecapturenativebancwo5682.json
S_56,2019-08-19 05:02:49,win7,Firefox,2318,Shoes,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/main-ver.js
R_90,2019-08-19 05:03:21,win7,Chrome,1212,Fashion,https://ad.doubleclick.net/activity;src=2739079;type=ucshopping107;cat=inici575;ord=304051156
W_82,2019-08-19 05:03:29,xp,IE,5473,Sports,https://static.ucshoppingcdn.com/content/carousels/digital-ui/en/help-and-support.json
R_68,2019-08-19 05:03:54,xp,IE,3051,Fashion,https://static.ucshoppingcdn.com/web/library/blue-core/dist/blue/2.9.0/js/main.js
R_35,2019-08-19 05:03:55,win7,Mobile,2237,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.mega.png/carousels/slide/pb.png
R_52,2019-08-19 05:04:03,win7,Mobile,7523,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/main.js
S_20,2019-08-19 05:04:03,xp,Safari,664,Fashion,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/logon.json
S_35,2019-08-19 05:04:23,Mac,IE,1599,Sports,https://static.ucshoppingcdn.com/web/library/blue-app/dist/blue-app/2.9.1/js/main.js
W_20,2019-08-19 05:05:11,xp,Mobile,2141,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/fonts/video-icon.ttf
R_69,2019-08-19 05:05:28,win7,Chrome,1124,Accessories,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=244345734
W_99,2019-08-19 05:05:59,win8,Opera,5222,Sports,https://resources.ucshopping.com/commonui/stylesheets/fonts/opensans-semibold.woff
W_76,2019-08-19 05:06:19,win7,Mobile,809,Fashion,https://static.ucshoppingcdn.com/web/library/blue-core/dist/blue/2.9.0/js/main.js
W_69,2019-08-19 05:06:38,win7,Mobile,4144,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_81,2019-08-19 05:06:49,win8,Chrome,670,Sports,https://www.ucshopping.com/apps/services/tagmanager/cpo/accounts/accounts
W_67,2019-08-19 05:06:51,win7,Firefox,3178,Fashion,https://sites.ucshopping.com/content/services/structured-image/image.banner.jpg/XCRT/Native/Banner/2017/STATIC_AD-A50755_Banner_NativeBanner_Image_90x90.jpg
S_39,2019-08-19 05:06:56,win7,IE,533,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.mega.png/carousels/slide/pb.png
W_90,2019-08-19 05:06:59,win7,Chrome,1157,Fashion,https://resources.ucshopping.com/commonui/stylesheets/fonts/opensans-regular.woff
W_72,2019-08-19 05:07:00,win8,Firefox,1174,Fashion,https://rf15.ucshopping.com/activity
W_53,2019-08-19 05:07:09,win7,IE,747,Sports,https://rf15.ucshopping.com/activity
S_40,2019-08-19 05:08:50,win7,Firefox,2257,Fashion,https://sites.ucshopping.com/content/services/structured-image/image.desktop.jpg/XCRT/Triplets/2017/Auto/A50759_IC3117_CAD_Phase2B_Triplet_384x216.jpg
W_78,2019-08-19 05:10:15,win7,Chrome,8401,Sports,https://stags.bluekai.com/site/51223
R_47,2019-08-19 05:10:33,linux,Chrome,5853,Sports,https://sites.ucshopping.com/content/services/structured-image/image.desktop.jpg/XCRT/Triplets/2017/Auto/A50759_IC3117_CAD_Phase2B_Triplet_384x216.jpg
W_41,2019-08-19 05:10:50,xp,Mobile,4778,Accessories,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop-small.jpg/videos/thumbnail/video-thumbnail-profile-2560x1440.jpg
W_94,2019-08-19 05:10:50,xp,Chrome,3010,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_18,2019-08-19 05:10:55,win8,IE,5250,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/main.js
W_88,2019-08-19 05:11:02,Mac,Safari,1744,Shoes,https://rc.rlcdn.com/395556.gif
S_72,2019-08-19 05:11:10,xp,Chrome,5790,Shoes,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/css/fonts/opensans.woff
R_90,2019-08-19 05:11:45,xp,Mobile,914,Accessories,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop-small.jpg/videos/thumbnail/video-thumbnail-profile-2560x1440.jpg
R_14,2019-08-19 05:11:46,win8,Chrome,2414,Sports,https://ad.doubleclick.net/activity;src=2299144;type=e-cus110;cat=credi749;u10=0576853413;u20=125832920;u18=20C73196C512F020;ord=152105518
W_52,2019-08-19 05:11:47,win7,IE,4472,Accessories,https://p.rfihub.com/cm
S_59,2019-08-19 05:12:13,win7,Chrome,4417,Shoes,https://www.ucshopping.com/etc/designs/ucshopping-ux/css/img/checkmark.png
W_77,2019-08-19 05:12:29,win7,Mobile,7934,Accessories,https://secure07c.ucshopping.com/events/dtagent6322__1016.js
W_2,2019-08-19 05:12:31,win7,Chrome,5610,Fashion,https://rf15.ucshopping.com/meta
S_87,2019-08-19 05:12:47,win7,Chrome,518,Shoes,https://www.facebook.com/tr
S_8,2019-08-19 05:13:01,win7,Safari,1816,Shoes,https://www.ucshopping.com/apps/services/tagmanager/cpo/accounts/creditCardAccount
R_8,2019-08-19 05:13:15,win7,Chrome,3521,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/appkit-utilities/dist/appkit-utilities/js/analytics/data/hooks.js
W_3,2019-08-19 05:13:52,win7,Mobile,3526,Fashion,https://www.ucshopping.com/online/Home/images/wa01.gif
W_37,2019-08-19 05:14:03,win7,Safari,1633,Accessories,https://static.ucshoppingcdn.com/web/library/blue-core/dist/blue/2.9.0/js/main.js
R_75,2019-08-19 05:14:20,xp,Mobile,1182,Sports,https://www.ucshopping.com/apps/ucshopping/clientlibs/foundation/tagmanagerextensions.js
W_73,2019-08-19 05:14:48,Mac,Chrome,4934,Accessories,https://resources.ucshopping.com/commonui/stylesheets/font-awesome.css
W_89,2019-08-19 05:14:51,win7,IE,8816,Fashion,https://analytics.twitter.com/i/adsct
W_78,2019-08-19 05:15:21,win7,Chrome,4589,Sports,https://sites.ucshopping.com/content/Creatives/Public/Triplets/2017/Retail/50748_static_checkingawarenesstriplet5676.dynamic.html
S_15,2019-08-19 05:15:30,xp,IE,6568,Shoes,https://cards.ucshopping.com/BalanceTransfer/BTOffer.aspx
R_32,2019-08-19 05:15:39,vista,Firefox,4414,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/blue-ui/dist/blue-ui/js/main.js
S_69,2019-08-19 05:15:53,win7,Safari,3741,Fashion,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/clientlibs/chase-ux/js/dist/chase-ux.min.js
W_47,2019-08-19 05:16:26,win7,Chrome,6126,Sports,https://stags.bluekai.com/site/51223
W_14,2019-08-19 05:16:52,linux,Mobile,571,Accessories,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport
R_26,2019-08-19 05:16:56,win7,Chrome,720,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/assets/dashboard.css
R_23,2019-08-19 05:17:47,win7,Safari,1676,Sports,https://sites.ucshopping.com/content/services/structured-image/image.banner.jpg/XCRT/Native/Banner/2017/STATIC_AD-A50755_Banner_NativeBanner_Image_90x90.jpg
R_12,2019-08-19 05:18:19,win7,IE,1788,Sports,https://static.ucshoppingcdn.com/content/card/logo.gif/0510-6654.gif
R_23,2019-08-19 05:18:41,win7,Chrome,2872,Fashion,https://rf15.ucshopping.com/cx
W_59,2019-08-19 05:18:42,linux,Firefox,526,Sports,https://sites.ucshopping.com/services/creatives/private/native-dynamic-ads.json/content/Creatives/Private/NativeBanner/2017/Card/Multi-Card/50755_static_augustincomecapturenativebancwo5682.json
S_15,2019-08-19 05:18:48,win7,Chrome,7957,Fashion,https://static.ucshoppingcdn.com/web/library/blue-core/dist/blue/2.9.0/js/main.js
W_23,2019-08-19 05:18:59,win7,Chrome,2485,Sports,https://rf15.ucshopping.com/meta
R_15,2019-08-19 05:19:01,vista,Chrome,3059,Fashion,https://secure07b.ucshopping.com/web/auth/#/logon/recognizeUser/instructions
R_4,2019-08-19 05:19:33,win7,Chrome,2046,Sports,https://pm.w55c.net/ping_match.gif
W_64,2019-08-19 05:19:33,win7,Chrome,4444,Shoes,https://resources.ucshopping.com/commonui/stylesheets/fonts/opensans-semibold.woff
W_30,2019-08-19 05:19:38,win7,Chrome,578,Fashion,https://i.liadm.com/s/31263
W_69,2019-08-19 05:20:05,win7,Safari,1297,Sports,https://sites.ucshopping.com/services/creatives/private/native-dynamic-ads.json/content/Creatives/Private/NativeBanner/2017/Card/Multi-Card/50755_static_augustincomecapturenativebancwo5682.json
R_61,2019-08-19 05:20:09,win7,IE,5095,Accessories,https://rf15.ucshopping.com/cx
R_80,2019-08-19 05:20:18,win7,Mobile,6992,Sports,https://www.ucshopping.com/content/ucshopping-ux/en/structured/module/carousel/carousel-single-images/_jcr_content/module.html
W_10,2019-08-19 05:20:24,win7,Chrome,8724,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/view/accounts/mixins/printActivity.js
R_36,2019-08-19 05:20:37,win7,Mobile,1068,Sports,https://poc.clixmetrix.com/B25E/3C6019F542CACC160CBD070CA2ED7FC9A3360CC1/
R_43,2019-08-19 05:21:36,win7,Mobile,4410,Fashion,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/main-ver.js
R_88,2019-08-19 05:22:07,win7,Chrome,893,Fashion,https://static.ucshoppingcdn.com/content/videos/digital-ui/en/categories/features.json
R_76,2019-08-19 05:23:17,win8,IE,1383,Accessories,https://sites.ucshopping.com/apps/campaignmanagement/clientlibs/slotplacement/js/slotplacement.min.js
W_11,2019-08-19 05:23:23,linux,Chrome,6267,Fashion,https://static.ucshoppingcdn.com/web/library/blue-app/dist/blue-app/2.9.1/js/main.js
W_92,2019-08-19 05:23:32,win8,Chrome,1784,Fashion,https://www.ucshopping.com/etc/designs/ucshopping-ux/css/img/ie_alert.png
W_83,2019-08-19 05:24:05,win7,Chrome,6258,Shoes,https://static.ucshoppingcdn.com/web/library/blue-core/dist/blue/2.9.0/js/main.js
W_96,2019-08-19 05:24:18,win7,Safari,2151,Sports,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/accounts.json
W_72,2019-08-19 05:25:31,win8,Firefox,832,Fashion,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/logon.json
R_93,2019-08-19 05:26:08,Mac,Safari,1232,Fashion,https://secure07c.ucshopping.com/events/dtagent6322__1016.js
W_72,2019-08-19 05:26:16,win7,Mobile,5243,Accessories,https://static.ucshoppingcdn.com/content/card/logo.json/0510-6654.json
R_79,2019-08-19 05:26:40,linux,Chrome,4639,Accessories,https://rf15.ucshopping.com/ws/15629/cx
R_26,2019-08-19 05:26:47,win7,Mobile,2695,Sports,https://sites.ucshopping.com/services/campaignmanagement/clientconfig.slotplacementconfig.js
W_60,2019-08-19 05:27:28,win8,Mobile,982,Shoes,https://ad.doubleclick.net/ddm/activity/src=2299144;dc_pre=CMTW1c_hoNYCFYPOZAod2bUEMQ;type=prosp348;cat=ucshopping0;u10=;u20=;u18=20C73196C512F020;ord=339580418
S_25,2019-08-19 05:27:36,win7,Chrome,3457,Shoes,https://analytics.twitter.com/i/adsct
W_44,2019-08-19 05:27:54,win7,Mobile,1161,Fashion,https://t.co/i/adsct
S_45,2019-08-19 05:27:55,win7,Firefox,952,Sports,https://secure07c.ucshopping.com/web/auth/dashboard#/dashboard/index/index
R_21,2019-08-19 05:28:43,win8,IE,3877,Sports,https://static.ucshoppingcdn.com/web/library/blue-vendor/dist/blue-vendor/2.8.1/js/main.js
W_9,2019-08-19 05:29:03,xp,Chrome,4323,Accessories,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/campaign.json
S_98,2019-08-19 05:29:14,Mac,Chrome,1917,Sports,https://aa.agkn.com/adscores/g.pixel
W_26,2019-08-19 05:29:32,win7,Chrome,3814,Shoes,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/article-image/MakingSmartChoices_460x259.jpg
R_65,2019-08-19 05:30:14,win7,Chrome,3389,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/template/shared/relaxOrCompactTableRows.js
S_46,2019-08-19 05:30:16,win7,Safari,7111,Accessories,https://static.ucshoppingcdn.com/web/library/blue-app/dist/blue-app/2.9.1/js/main.js
R_74,2019-08-19 05:30:20,win7,Mobile,967,Sports,https://p.rfihub.com/cm
W_77,2019-08-19 05:31:09,win7,IE,1121,Shoes,https://resources.ucshopping.com/jpmcjs/jpmc/wire.js
W_69,2019-08-19 05:31:24,win7,IE,2225,Shoes,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport/accountHelpAndSupport
W_52,2019-08-19 05:31:54,linux,IE,5206,Sports,https://rf15.ucshopping.com/activity
W_39,2019-08-19 05:32:09,win7,Mobile,2992,Sports,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1036322744/
W_7,2019-08-19 05:32:12,win7,Firefox,517,Fashion,https://rf15.ucshopping.com/activity
R_23,2019-08-19 05:32:17,win7,Firefox,8701,Shoes,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=107095461
S_97,2019-08-19 05:32:31,Mac,IE,804,Sports,https://poc.clixmetrix.com/B25E/3C6019F542CACC160CBD070CA2ED7FC9A3360CC1/
W_91,2019-08-19 05:33:09,linux,Firefox,938,Shoes,https://ad.doubleclick.net/activity;src=2299144;type=e-cus110;cat=credi749;u10=0576853413;u20=125832920;u18=20C73196C512F020;ord=495467994
W_82,2019-08-19 05:33:16,win7,Firefox,1986,Fashion,https://www.ucshopping.com/etc/ucshopping/appsconfig/clientconfig.js
W_36,2019-08-19 05:33:33,Mac,Chrome,8245,Sports,https://static.ucshoppingcdn.com/web/library/blue-vendor/dist/blue-vendor/2.8.1/js/main.js
W_4,2019-08-19 05:33:46,win8,Chrome,1486,Sports,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1036322744/
R_20,2019-08-19 05:34:01,win7,Firefox,6661,Sports,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/css/fonts/opensans.woff
W_80,2019-08-19 05:34:08,win7,Chrome,3245,Sports,https://static.ucshoppingcdn.com/content/card/logo.json/0510-6654.json
W_93,2019-08-19 05:34:46,win7,Firefox,8297,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/article-image/millennial-money-858x483.jpg
R_2,2019-08-19 05:35:52,win7,Firefox,3072,Sports,https://ad.doubleclick.net/ddm/activity/src=2348471;dc_pre=CI_U2_zhoNYCFQf4ZAodpboJIA;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=516817367
W_79,2019-08-19 05:36:08,Mac,Chrome,2601,Shoes,https://resources.ucshopping.com/jpmcjs/jpmc/wire.js
R_19,2019-08-19 05:36:11,win7,Mobile,4934,Accessories,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/accounts.json
W_47,2019-08-19 05:36:13,linux,IE,4105,Fashion,https://www.ucshopping.com/apps/services/tagmanager/cpo/accounts/accounts
W_3,2019-08-19 05:36:20,win7,Mobile,4458,Fashion,https://sites.ucshopping.com/content/services/structured-image/image.desktop.jpg/XCRT/Triplets/2017/Auto/A50759_IC3117_CAD_Phase2B_Triplet_384x216.jpg
R_76,2019-08-19 05:36:27,win7,Chrome,4834,Shoes,https://ad.doubleclick.net/ddm/activity/src=2299144;dc_pre=CMTW1c_hoNYCFYPOZAod2bUEMQ;type=prosp348;cat=ucshopping0;u10=;u20=;u18=20C73196C512F020;ord=339580418
W_64,2019-08-19 05:36:47,win7,Chrome,5710,Fashion,https://sites.ucshopping.com/services/creatives/private/native-dynamic-ads.json/content/Creatives/Private/NativeBanner/2017/Card/Multi-Card/50755_static_augustincomecapturenativebancwo5682.json
W_5,2019-08-19 05:36:48,win7,Chrome,1710,Sports,https://secure07c.ucshopping.com/web/auth/dashboard#/dashboard/index
W_47,2019-08-19 05:36:57,win7,Firefox,1670,Accessories,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport/accountHelpAndSupport
W_34,2019-08-19 05:36:59,win8,IE,1095,Sports,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/article-image/moneyalk_858x483.jpg
W_99,2019-08-20 12:00:00,win7,Chrome,1934,Accessories,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/main-ver.js
